orderitems_id,product_id,order_id,price,quantity,shipping_id
4585280,11844,34526912,143.98,45,6625
4585281,11494,34531411,844.85,65,21769
4585282,11441,34527695,328.08,63,8747
4585283,10509,34513349,57.53,37,18060
4585284,10657,34521890,376.41,13,20578
4585285,11569,34524969,505.93,56,17371
4585286,10980,34523832,760.81,64,9443
4585287,10626,34522553,144.83,52,17253
4585288,9985,34522957,413.63,48,23420
4585289,10103,34516761,727.91,3,16455
4585290,10183,34529326,340.5,99,18400
4585291,10853,34512591,880.38,55,17139
4585292,10163,34512726,826.51,68,7429
4585293,10981,34530446,596.3,14,21394
4585294,11630,34527150,118.01,100,11224
4585295,10143,34531877,411.42,36,14235
4585296,10921,34516523,178.97,52,21168
4585297,9936,34531184,473.23,65,21289
4585298,10955,34528461,354.55,15,13314
4585299,10197,34530577,725.77,78,22087
4585300,11704,34519354,386.2,16,21630
4585301,10564,34530290,21.28,12,9486
4585302,10639,34521051,587.85,55,15682
4585303,10084,34523161,956.3,99,9348
4585304,10937,34529250,140.71,27,12950
4585305,11064,34528562,136.44,70,24733
4585306,10237,34514319,980.07,98,20052
4585307,11322,34523002,841.36,71,21204
4585308,11305,34524827,735.25,13,21094
4585309,11765,34519945,421.7,100,24882
4585310,11569,34522204,916.53,17,13878
4585311,10538,34528505,942.18,48,15399
4585312,11422,34527221,413.74,78,14132
4585313,11597,34527104,884.98,68,19405
4585314,10048,34524157,849.78,89,17681
4585315,10338,34522500,239.05,94,12072
4585316,11115,34520677,606.72,59,10569
4585317,10085,34518220,521.09,17,8629
4585318,10140,34524659,575.86,18,17737
4585319,10614,34524208,900.55,79,24657
4585320,11720,34525385,653.83,48,13914
4585321,11139,34526831,844.1,85,15830
4585322,11425,34518580,677.29,41,7546
4585323,10636,34512437,37.46,90,24346
4585324,10590,34530983,210.56,81,19341
4585325,10081,34518579,457.11,58,15482
4585326,10696,34524823,946.59,53,7010
4585327,11084,34520034,670.59,40,9530
4585328,10795,34514205,369.16,67,12033
4585329,11313,34516627,943.9,41,15741
4585330,11544,34526073,217.38,35,7988
4585331,9899,34529699,581.28,56,6000
4585332,11849,34513057,710.24,35,9776
4585333,10270,34517740,517.28,91,19551
4585334,10211,34531808,789.64,54,11002
4585335,10171,34529511,147.41,96,6442
4585336,10746,34530009,747.05,33,19863
4585337,11648,34519972,793.1,3,15995
4585338,10710,34518854,187.35,9,24880
4585339,11729,34514982,282.23,50,16467
4585340,10312,34518023,453.79,10,8703
4585341,11366,34516500,990.02,76,13352
4585342,10802,34523231,222.4,64,23856
4585343,10355,34518511,952.67,45,6242
4585344,11617,34518920,902.12,90,17838
4585345,11468,34518401,737.31,25,12154
4585346,10804,34531262,315.53,28,22322
4585347,11709,34529261,94.68,74,10057
4585348,11633,34531023,497.92,51,6885
4585349,11857,34516920,313.34,92,20006
4585350,11233,34516727,720,56,20672
4585351,11145,34515495,886.92,78,23911
4585352,11349,34515250,273.93,13,7635
4585353,11645,34529071,539.98,33,9888
4585354,11224,34525184,986.54,83,21631
4585355,10413,34518614,483.84,55,14167
4585356,10152,34520703,44.11,48,12786
4585357,10736,34516712,860.44,57,11605
4585358,11181,34530915,458.36,99,18485
4585359,11802,34520375,908.32,56,6523
4585360,11716,34513295,549.78,33,9583
4585361,10540,34526912,530.31,66,6625
4585362,11512,34518432,346.26,11,15359
4585363,11779,34528212,953.74,5,12438
4585364,10888,34519927,606.86,60,12247
4585365,9926,34531610,889.98,99,10430
4585366,10926,34521042,351.09,13,6776
4585367,11115,34518847,12.12,65,22708
4585368,10573,34527892,643.39,55,23518
4585369,11448,34515036,701.15,96,8134
4585370,11809,34529493,892.61,26,19475
4585371,10169,34520771,434.84,10,24798
4585372,10377,34527326,595.06,78,14591
4585373,11615,34531045,43.99,9,9249
4585374,11112,34515036,940.89,31,8134
4585375,11694,34526995,856.14,5,10051
4585376,10010,34517983,582.11,36,9208
4585377,10504,34513440,792.02,21,23878
4585378,11807,34518915,725.66,14,8937
4585379,10651,34528301,860.11,69,12642
4585380,10831,34526364,467.84,39,23777
4585381,10689,34530997,962.77,89,11780
4585382,11236,34516184,403.61,81,6911
4585383,11710,34516591,747.73,79,22712
4585384,11394,34521719,233.22,99,11081
4585385,11478,34521692,18.74,87,23965
4585386,11053,34527773,486.06,73,17682
4585387,11649,34525968,412.51,83,20826
4585388,10156,34512821,87.19,96,15016
4585389,10429,34531043,670.35,64,10186
4585390,10075,34522733,473.37,38,14741
4585391,10150,34515919,709.01,40,20000
4585392,10370,34521939,68.8,59,11567
4585393,11610,34530539,799.95,20,19099
4585394,11575,34520486,109.05,49,22310
4585395,10372,34518257,794.91,86,6209
4585396,10854,34518644,275.92,67,18979
4585397,11237,34528880,51.84,44,14172
4585398,9956,34515225,258.86,51,14591
4585399,10612,34515426,250.24,9,25467
4585400,10979,34530700,826.15,100,23347
4585401,10716,34515619,498.97,44,7334
4585402,11517,34520816,878.72,49,20162
4585403,11636,34523471,699.55,35,12885
4585404,11633,34518256,503.5,57,23848
4585405,11820,34524269,403.66,72,6536
4585406,10017,34530393,587.41,4,7429
4585407,11500,34518884,170.46,61,21523
4585408,11335,34519008,935.98,9,22275
4585409,10886,34523735,34.78,72,9446
4585410,11498,34520998,542.82,20,14239
4585411,10787,34531956,634.68,18,10996
4585412,11276,34512608,815.94,59,18305
4585413,10169,34532101,605.24,22,11000
4585414,10732,34531611,95.69,64,20970
4585415,10106,34515904,167.31,27,21471
4585416,11032,34520301,671.49,92,21745
4585417,10076,34518315,940.93,35,18998
4585418,10408,34531178,806.55,93,23508
4585419,10519,34524947,961.23,16,23262
4585420,10037,34517401,823.3,39,11750
4585421,11485,34520834,546.43,95,24523
4585422,10139,34512961,37.36,58,13811
4585423,10475,34526614,801.79,49,16260
4585424,9977,34531437,482.99,1,13938
4585425,11649,34515561,103.54,59,24240
4585426,11576,34526366,998.59,90,13737
4585427,10058,34521103,959.98,77,23225
4585428,11854,34528550,957.76,58,12264
4585429,11770,34516830,874.07,98,17146
4585430,11682,34529494,166.86,83,21452
4585431,11600,34531450,614.75,65,6275
4585432,10816,34521427,558.25,9,8206
4585433,10163,34524241,776.45,83,16442
4585434,11155,34527251,526.53,6,25211
4585435,11064,34522329,33.06,3,24367
4585436,10618,34530301,172.32,23,7915
4585437,9966,34525154,660.66,60,24619
4585438,10971,34516325,706.78,77,12862
4585439,11134,34515697,410.43,42,13433
4585440,10160,34515144,439.16,54,22755
4585441,10045,34514927,610.52,39,17158
4585442,11693,34532385,136.72,72,17965
4585443,11116,34522103,412.44,75,25062
4585444,9893,34526952,778.2,25,14263
4585445,9915,34522067,631.67,68,23826
4585446,11067,34531624,558.59,56,10572
4585447,10541,34530803,57.03,52,18059
4585448,11855,34524527,22.86,10,12318
4585449,10906,34514080,691.98,34,16476
4585450,9901,34522052,728.52,70,20675
4585451,11822,34515923,146.8,89,19493
4585452,10984,34526880,723.4,30,25411
4585453,11195,34530247,107.26,66,25640
4585454,11304,34513144,641.51,25,8816
4585455,10006,34519256,698.62,55,8177
4585456,10071,34523272,148.13,5,8343
4585457,10321,34521693,315.76,15,22863
4585458,10595,34517151,84.2,77,25606
4585459,11767,34523501,962.51,98,15234
4585460,11068,34528109,825.09,51,7560
4585461,11624,34520653,86.87,36,21457
4585462,10771,34519741,729.92,79,12683
4585463,10439,34531474,730.73,31,17115
4585464,9990,34515616,449.48,28,18846
4585465,10217,34531713,196.6,57,15556
4585466,11604,34529110,974.88,100,20763
4585467,11799,34530945,389.69,63,15782
4585468,10332,34524747,802.15,91,23982
4585469,9951,34524918,575.68,43,13298
4585470,10862,34527644,77.26,63,7939
4585471,10171,34526814,81.81,3,12452
4585472,10195,34524438,185.29,72,14582
4585473,11774,34518161,899.94,28,13853
4585474,9974,34528785,576.78,45,13379
4585475,10505,34517085,272.15,4,12969
4585476,10709,34526931,293.35,84,20366
4585477,11473,34516506,406.49,82,14351
4585478,11713,34529210,976.69,100,17219
4585479,10978,34526891,386.67,94,10555
4585480,11542,34525934,103.3,57,17468
4585481,10591,34515406,782.17,78,21803
4585482,10572,34521155,79.66,4,16459
4585483,10364,34532155,876.81,73,21515
4585484,10124,34517850,948.29,29,23214
4585485,10065,34530381,765.57,28,23560
4585486,10694,34521790,855.92,56,12991
4585487,11571,34523960,863.77,68,10066
4585488,10920,34513377,127.98,95,23924
4585489,10958,34524362,967.15,56,8525
4585490,10700,34522611,960.47,68,11494
4585491,10114,34529543,890.78,31,9059
4585492,11576,34515621,46.39,68,8675
4585493,11679,34526613,950.63,26,23283
4585494,10155,34527023,981.04,45,14914
4585495,11339,34518178,569.14,87,11692
4585496,10585,34529477,139.17,1,13135
4585497,11307,34527336,987.11,4,13524
4585498,11605,34529765,337.9,14,14580
4585499,10766,34520589,142.12,36,24139
4585500,11009,34520007,107.67,98,14833
4585501,11590,34517897,142.2,5,22689
4585502,10219,34529654,254.29,1,16807
4585503,10370,34518302,130.81,17,14610
4585504,11274,34519018,713.34,56,7679
4585505,10432,34520453,209.22,30,10846
4585506,11159,34516461,136.38,14,5865
4585507,9882,34523249,104.59,84,15910
4585508,11110,34524229,779.54,87,19568
4585509,10374,34523631,979.54,58,19346
4585510,10059,34520223,609.4,12,18566
4585511,10551,34523271,960.46,63,18970
4585512,11081,34523647,204.68,87,12840
4585513,10422,34529369,562.7,69,12044
4585514,11278,34517969,782.6,5,20649
4585515,11787,34514691,224.9,12,21062
4585516,11051,34531091,74.6,55,8297
4585517,11856,34527587,496.58,64,22492
4585518,10876,34522702,654.65,75,23707
4585519,10577,34517978,930.92,14,15517
4585520,10840,34523714,740.02,63,5944
4585521,11814,34526571,263,90,15842
4585522,11439,34530009,885.2,6,19863
4585523,10315,34531974,168.33,17,22135
4585524,11868,34513595,491.41,83,10899
4585525,11677,34521975,412.81,83,15048
4585526,11725,34523992,717.81,55,23491
4585527,11317,34523980,941.61,5,15742
4585528,10116,34518024,713.89,14,19111
4585529,10331,34521734,688.73,51,12528
4585530,11466,34519110,658.63,62,13486
4585531,10749,34531236,191.83,10,6993
4585532,11737,34523300,271.36,97,16478
4585533,9960,34525579,420.18,68,6938
4585534,11149,34517038,262.08,63,16193
4585535,11785,34525132,57.05,85,21185
4585536,10611,34516425,736.21,65,24632
4585537,10800,34523084,313.36,27,19485
4585538,11344,34519057,140.31,17,13732
4585539,10706,34527350,223.07,77,23708
4585540,11498,34522591,297.71,82,7804
4585541,10014,34516160,782.45,81,5817
4585542,10201,34519105,808.05,53,25486
4585543,10449,34517652,962.66,48,14450
4585544,10718,34527315,832.8,73,12839
4585545,10749,34513007,304.5,94,14263
4585546,11691,34514602,599.17,29,8826
4585547,11612,34528007,46.45,98,14545
4585548,10189,34519057,240.57,71,13732
4585549,11875,34521642,805.87,21,11868
4585550,10688,34515082,726.74,68,8788
4585551,10028,34525759,573,94,6654
4585552,11372,34531591,986.38,88,8551
4585553,10598,34512866,63.23,63,24047
4585554,11693,34517143,992.02,59,6541
4585555,10965,34513062,565.57,48,11292
4585556,10702,34529135,134.06,36,9006
4585557,11200,34513155,50.73,79,21681
4585558,11841,34531715,693.64,97,13145
4585559,11284,34516917,612.08,31,7885
4585560,10038,34523586,624.31,30,18811
4585561,10257,34530319,105.49,65,7515
4585562,9947,34521156,955.86,2,5850
4585563,11504,34528930,337.79,16,19738
4585564,10207,34515653,160.17,99,16580
4585565,11600,34512402,704.29,25,15965
4585566,11819,34514128,30.21,86,23987
4585567,11288,34531328,647.48,32,17595
4585568,10543,34517006,966.35,13,24916
4585569,10739,34520870,277.67,45,13262
4585570,11124,34519504,368.95,13,7582
4585571,10774,34522130,708.42,20,18554
4585572,10933,34522330,364.94,12,7168
4585573,10124,34526769,115.17,10,19890
4585574,11832,34522011,720.75,34,13014
4585575,10726,34516840,721.85,63,14769
4585576,10352,34528434,699.77,42,18179
4585577,10387,34527193,653.38,94,7695
4585578,11270,34522995,384.48,50,22259
4585579,10830,34526595,360.8,88,6205
4585580,10441,34513396,216.37,46,15046
4585581,10943,34518740,603.69,41,11981
4585582,11005,34525018,983.23,13,22046
4585583,11447,34519320,558.64,98,14268
4585584,10973,34532099,764.49,85,12193
4585585,11070,34521680,669.88,100,21770
4585586,11081,34527916,193.55,97,11500
4585587,11088,34528768,382.42,31,15356
4585588,10105,34526670,444.27,69,13856
4585589,10298,34515988,418.73,49,11948
4585590,10473,34513618,236.09,17,21133
4585591,9883,34512912,371.88,57,9078
4585592,10837,34518472,636.99,86,13850
4585593,10448,34528291,985.74,87,16728
4585594,9918,34524137,850.73,12,24203
4585595,11073,34514739,408.99,21,15172
4585596,10963,34521063,281.31,29,12494
4585597,10844,34525936,905.81,97,17690
4585598,10360,34520601,855.14,28,21996
4585599,11638,34521182,108.78,18,22435
4585600,10336,34512795,323.45,10,23166
4585601,10628,34531945,755.62,79,22679
4585602,11392,34521204,482.95,29,14742
4585603,10708,34531364,436.76,49,20398
4585604,11479,34525704,89.63,27,9870
4585605,11060,34513617,819.56,54,8981
4585606,10924,34530210,86.39,76,7767
4585607,9990,34529007,722.04,83,20083
4585608,11602,34522093,279.75,9,10234
4585609,11407,34527489,249.44,73,19914
4585610,11546,34513354,349.91,44,12712
4585611,11477,34525580,289.54,66,19833
4585612,10706,34513707,284.41,88,9515
4585613,10867,34525271,367.2,90,14262
4585614,11377,34519148,742.66,82,23381
4585615,10571,34513723,60.05,30,18323
4585616,10101,34520542,653.71,85,14174
4585617,10747,34526744,452.48,31,8013
4585618,10850,34526450,863.97,37,5883
4585619,11681,34527922,998.23,12,19261
4585620,11017,34518280,223.1,7,10226
4585621,10993,34527184,216.82,98,6678
4585622,10573,34526393,302.38,1,17882
4585623,10588,34520634,818.67,72,18092
4585624,10478,34520042,75.87,53,8330
4585625,10263,34522488,65.92,55,25495
4585626,10833,34522101,211.54,23,6418
4585627,11430,34521573,114.14,27,16134
4585628,11459,34513749,753.94,55,18187
4585629,10005,34524991,988.96,56,17431
4585630,10193,34518696,92.93,47,23199
4585631,10751,34526978,159.17,25,6898
4585632,11535,34516988,557.22,29,22117
4585633,10430,34521579,170.22,78,23981
4585634,10659,34516047,219.67,56,12259
4585635,11334,34523961,920.55,6,25171
4585636,11838,34512683,412.98,80,11228
4585637,10145,34523946,932.62,45,8133
4585638,10894,34514420,999.66,41,15652
4585639,10574,34526412,354.86,15,22818
4585640,11685,34524047,853.58,37,23038
4585641,10592,34517820,259.43,28,16655
4585642,10230,34528209,488.94,74,21875
4585643,10749,34516899,273.77,63,22515
4585644,10909,34517541,170.63,45,18951
4585645,11537,34525305,67.91,73,21726
4585646,10442,34522371,658.59,62,25144
4585647,10564,34517488,717.74,34,11786
4585648,11010,34514832,55.38,20,20651
4585649,11837,34514828,972.43,66,24490
4585650,10177,34521844,428.17,27,16544
4585651,9974,34516114,656.11,12,20441
4585652,10442,34528180,455.61,59,10996
4585653,11528,34531221,158.96,9,22588
4585654,10858,34528949,255.44,85,14838
4585655,11561,34528755,831.26,9,6932
4585656,10064,34530800,726.1,21,15526
4585657,10918,34532210,15,94,11053
4585658,10592,34515245,775.7,27,12570
4585659,9957,34530174,351.92,1,7879
4585660,11688,34523125,750.54,5,19310
4585661,10530,34513773,524.37,92,12856
4585662,10357,34526855,875.9,89,8768
4585663,10481,34524731,865.81,57,10310
4585664,10704,34514738,277.03,32,7215
4585665,10120,34525333,521.46,62,24915
4585666,11554,34518568,685.17,19,10067
4585667,11088,34530376,303.41,62,11375
4585668,10784,34518186,863.93,15,23237
4585669,10848,34518680,299.39,81,15378
4585670,11691,34515820,696.23,83,8094
4585671,11183,34532371,426.76,6,15895
4585672,10906,34519340,179.92,5,12674
4585673,10895,34516911,822.23,28,8972
4585674,10448,34513813,270.81,3,7960
4585675,10039,34522545,388.73,61,6206
4585676,11789,34523693,901.54,80,11104
4585677,10308,34519162,482.46,87,15528
4585678,9991,34513190,303.57,36,23170
4585679,11725,34520442,861.47,54,10398
4585680,10640,34521287,89.02,56,22401
4585681,11235,34516526,537.41,8,16151
4585682,10878,34520785,350.85,76,8168
4585683,10278,34528450,982.29,92,16970
4585684,11665,34525043,560.92,100,22983
4585685,11726,34531272,110.7,75,21764
4585686,11578,34520145,718.14,79,24489
4585687,10584,34514112,579.27,64,9783
4585688,10552,34514336,160.63,52,17970
4585689,10185,34531062,301.56,75,24581
4585690,11479,34530694,239.42,47,10784
4585691,9975,34527352,957,1,23210
4585692,10536,34512749,442.92,71,16750
4585693,10356,34514873,662.06,61,10743
4585694,10784,34520300,413.95,76,18702
4585695,10781,34524237,344.76,88,10471
4585696,10793,34516416,185.56,95,19474
4585697,11618,34518016,917.23,44,6929
4585698,10670,34523989,807.98,87,21875
4585699,11440,34525973,482.63,72,11365
4585700,10366,34520153,483.72,4,13943
4585701,9914,34529116,524.56,34,25323
4585702,10257,34513949,852.61,20,19850
4585703,10260,34531410,89.1,57,5926
4585704,10072,34524729,729.44,30,10997
4585705,10242,34528436,980.1,25,18960
4585706,11170,34520631,619.37,89,18234
4585707,10873,34531658,509.92,1,24021
4585708,10148,34521712,61.16,65,23395
4585709,10944,34519755,698.74,55,14573
4585710,11658,34527241,357.03,14,7315
4585711,9997,34527104,365.3,37,19405
4585712,11505,34531824,760.84,83,21832
4585713,11566,34520796,597.8,87,18092
4585714,11075,34531931,333.5,44,6601
4585715,10438,34528517,729.49,32,14470
4585716,11779,34522626,394.57,51,15298
4585717,10035,34518743,505.51,13,16235
4585718,11287,34527071,482.63,83,19865
4585719,10764,34517627,503.77,33,6063
4585720,10818,34525734,514.97,33,13406
4585721,10098,34530582,842.27,70,13545
4585722,10757,34518562,837.5,8,9736
4585723,11500,34530990,151.04,7,16747
4585724,10544,34514683,562.54,46,25331
4585725,10699,34519292,271.53,54,21270
4585726,10247,34523599,381.4,2,24952
4585727,10657,34514131,808.01,57,17902
4585728,10613,34513471,243.22,81,11219
4585729,10934,34526545,787.95,62,11819
4585730,10649,34522249,356.54,93,22245
4585731,10789,34523337,916.67,24,21378
4585732,11345,34518342,680.27,62,10249
4585733,11743,34517352,897.08,22,11836
4585734,9909,34517216,684.22,22,22184
4585735,10087,34516337,584.23,9,5923
4585736,11471,34527645,349.37,85,25228
4585737,9914,34516077,697.25,39,21873
4585738,10191,34526154,552.95,24,12273
4585739,10962,34529794,376.43,25,5847
4585740,10614,34522340,926.25,32,23024
4585741,11753,34523818,269.41,81,20605
4585742,10124,34527870,96.07,48,16559
4585743,10570,34514294,121.6,81,7325
4585744,11007,34513831,961.57,95,14356
4585745,10404,34525780,871.73,8,7507
4585746,11049,34525048,874.03,5,20290
4585747,11794,34513518,910.06,50,8527
4585748,10210,34525589,362.63,42,17213
4585749,10694,34527604,378.32,14,14643
4585750,10318,34521134,209.86,75,8947
4585751,10159,34523386,128.57,42,6062
4585752,10481,34522010,632.3,46,11490
4585753,11317,34531928,56.88,38,18418
4585754,11405,34532356,199.94,13,18446
4585755,11366,34519425,782.79,66,18115
4585756,10628,34520556,431.8,7,19013
4585757,10274,34530261,885.89,4,6588
4585758,11316,34513994,240.9,65,9178
4585759,11111,34527981,189.84,22,12554
4585760,10156,34512891,765.21,18,23964
4585761,10624,34517143,722.07,27,6541
4585762,11027,34518241,203.51,33,24076
4585763,10093,34518554,774.71,79,21897
4585764,10892,34524634,559.95,1,16003
4585765,11744,34529810,986.78,63,10730
4585766,11064,34518461,968.84,5,19794
4585767,10662,34519286,86.29,13,20156
4585768,10865,34517836,970.01,74,21585
4585769,10639,34520977,904.73,18,16047
4585770,11270,34517111,789.1,48,11702
4585771,10896,34530708,187.03,11,23754
4585772,11331,34519705,436.36,99,20776
4585773,11661,34512716,455.35,7,16736
4585774,11640,34521772,456.74,84,24395
4585775,9888,34524099,266.3,85,12593
4585776,10125,34527327,422.36,29,15323
4585777,10747,34530965,539.42,22,18458
4585778,11621,34519519,662.94,56,9662
4585779,10035,34519669,68.53,5,25009
4585780,10573,34516963,683.58,68,7948
4585781,11110,34526595,800.22,81,6205
4585782,11116,34532067,91.87,98,20807
4585783,10633,34530047,130.37,77,20255
4585784,10242,34525467,651.89,23,17964
4585785,11702,34521033,184.6,80,18663
4585786,11519,34526778,667.12,80,12069
4585787,10482,34528506,952.93,74,24119
4585788,10960,34513934,242.38,1,13743
4585789,11737,34527288,16.87,12,17922
4585790,10331,34517784,637.9,40,13211
4585791,11428,34522739,940.37,14,23007
4585792,11051,34531700,224.84,60,13191
4585793,11340,34525224,275.52,35,20532
4585794,10789,34525138,622.42,100,17020
4585795,10638,34514198,401.88,86,22616
4585796,10066,34516746,781.16,9,18089
4585797,10920,34520777,561.24,23,21813
4585798,11688,34517454,210.69,20,9566
4585799,9896,34518128,778.59,19,16986
4585800,11201,34525713,826.88,62,11678
4585801,9926,34521275,877.53,13,6534
4585802,10124,34530485,381.11,52,5800
4585803,10560,34528062,294.35,59,10356
4585804,11862,34527564,580.93,9,22023
4585805,10838,34522750,262.08,42,24839
4585806,10309,34521962,97.99,19,15571
4585807,11834,34522852,187.7,4,12049
4585808,11486,34526526,14.22,96,12094
4585809,11803,34525181,489.99,56,21426
4585810,10525,34523254,658.69,68,17509
4585811,11510,34531362,554.59,42,18413
4585812,10618,34521049,846.71,49,17043
4585813,11685,34514094,399.22,83,17439
4585814,11061,34520772,929.92,2,21362
4585815,10654,34529729,47.35,42,22045
4585816,11551,34530224,441.75,68,18632
4585817,11551,34522252,61.94,41,22274
4585818,11584,34520240,619.63,40,20294
4585819,10903,34517895,192.25,47,24112
4585820,10692,34530282,327.65,16,14669
4585821,10108,34512777,511.66,15,10329
4585822,11601,34524248,859.63,5,20897
4585823,9908,34521184,861.58,63,23923
4585824,11078,34529437,211.57,51,5733
4585825,10585,34521270,121.86,92,25419
4585826,10379,34513129,566.56,29,24270
4585827,11850,34528587,586.28,50,7588
4585828,11468,34514652,755.88,39,14917
4585829,11442,34516380,913.95,5,24184
4585830,11334,34529489,157.53,99,8251
4585831,11746,34513723,483.25,64,18323
4585832,11348,34517410,775.28,16,8009
4585833,11625,34521703,867.64,26,7117
4585834,11789,34522511,916.66,25,8910
4585835,10053,34524692,203.12,42,8915
4585836,11750,34518628,913.27,17,6674
4585837,10810,34526494,872.12,84,23266
4585838,9964,34531853,657.41,100,6767
4585839,9912,34523056,419.1,6,19735
4585840,10450,34520738,859.64,37,8747
4585841,11169,34522643,716.32,53,8334
4585842,11656,34519304,359.86,54,13820
4585843,11706,34530112,543.08,63,7734
4585844,10139,34517403,562.11,71,6516
4585845,10001,34519042,743.66,18,17571
4585846,11772,34515392,790.31,30,13026
4585847,10958,34524035,990.87,37,7263
4585848,10632,34512749,308.04,16,16750
4585849,10261,34514754,239.14,68,12037
4585850,11586,34522706,953.54,94,15778
4585851,11842,34518784,621.12,86,20113
4585852,10343,34521725,608.7,4,13715
4585853,11156,34520532,330.09,47,23241
4585854,11110,34526544,230.34,23,5698
4585855,10816,34527635,999.76,41,16429
4585856,11198,34515187,800.24,26,23296
4585857,11517,34516397,544.14,60,10704
4585858,11576,34525432,450.59,32,18535
4585859,11479,34525366,27.96,32,22015
4585860,10773,34515558,951.99,61,19000
4585861,11637,34530092,673.29,78,17182
4585862,10167,34525882,358.71,58,22729
4585863,11534,34532361,998.33,61,17067
4585864,10287,34525562,883.28,4,14159
4585865,11559,34523756,792.31,52,12636
4585866,11192,34526091,692.95,12,6179
4585867,10015,34520270,443.41,92,6500
4585868,11537,34516474,185.27,2,25673
4585869,9947,34512764,319.44,53,12652
4585870,10483,34520377,461.59,14,9004
4585871,10305,34525190,190.39,74,12369
4585872,10427,34530184,11.87,23,18926
4585873,10452,34532203,887.13,40,8812
4585874,11492,34517241,626.43,56,14387
4585875,11322,34525986,619.75,90,24891
4585876,9955,34515352,162.8,51,6967
4585877,10021,34513601,875.96,12,18417
4585878,10149,34531489,434.53,78,21881
4585879,10690,34512716,185.18,67,16736
4585880,10290,34529774,91.69,19,10269
4585881,10837,34527524,214.95,4,18093
4585882,11725,34529579,587.83,1,13378
4585883,10977,34530102,845.91,63,23014
4585884,10896,34514227,267.19,37,19503
4585885,11530,34531677,136.49,32,18473
4585886,11135,34518226,88.51,73,19480
4585887,11421,34531932,240.27,21,23627
4585888,10937,34527692,411.34,4,20230
4585889,10178,34521959,797.9,3,15718
4585890,10919,34528598,448.8,91,12256
4585891,10590,34526443,813.73,28,6351
4585892,10268,34518652,219.92,68,12598
4585893,10957,34517000,438.41,99,11319
4585894,11251,34530118,725.28,80,13893
4585895,11864,34522016,576.63,12,20911
4585896,10150,34530674,196.72,42,6713
4585897,11210,34521954,119.59,69,9313
4585898,11255,34519248,15.64,59,23583
4585899,10420,34526286,865.11,60,6292
4585900,11692,34530441,166.02,62,22205
4585901,11562,34517368,327.28,34,21938
4585902,11549,34519167,571.74,11,17057
4585903,10876,34527079,696.65,81,7996
4585904,11477,34520253,102.28,8,16240
4585905,10478,34521337,175.31,45,15715
4585906,11425,34527013,642.16,38,7222
4585907,10155,34515196,873.61,93,11159
4585908,10106,34529183,648.11,92,17449
4585909,11619,34513855,962.37,53,12849
4585910,9945,34521968,929.28,54,20012
4585911,11198,34527102,899.53,26,20599
4585912,11008,34521261,958.04,20,8645
4585913,10899,34524638,316.02,43,17920
4585914,9889,34515727,87.67,59,23676
4585915,10045,34516338,648.37,57,15178
4585916,10662,34524873,76.63,24,18257
4585917,10403,34521287,229.5,19,22401
4585918,10892,34519117,479.87,49,25073
4585919,11388,34527151,61.54,67,19874
4585920,10755,34513060,582.53,61,12075
4585921,10805,34514046,103.78,63,17584
4585922,11656,34523904,459.03,67,22124
4585923,11235,34521691,399.55,24,23259
4585924,10309,34522145,936.42,45,5759
4585925,11408,34528516,416.18,70,12815
4585926,10724,34514232,631.51,60,24548
4585927,11141,34517906,966.9,78,15726
4585928,10140,34523769,960.88,64,15517
4585929,10926,34516043,828.94,71,21532
4585930,10152,34521670,836.36,57,12633
4585931,10795,34523139,696.99,66,19300
4585932,10290,34531753,689.75,3,20222
4585933,10947,34517511,583.56,39,22439
4585934,11465,34529410,555.43,71,14135
4585935,11207,34519152,913.24,83,11455
4585936,10118,34514578,321.44,25,23984
4585937,10191,34523204,604.71,82,12620
4585938,10128,34523041,791.17,97,10092
4585939,10272,34521808,503.51,38,25551
4585940,9988,34526719,540.67,77,21610
4585941,11631,34525775,702.21,83,23135
4585942,10541,34527522,119.01,6,22925
4585943,10493,34527537,24.08,67,11716
4585944,11496,34516163,871.79,57,25245
4585945,11064,34518623,133.65,78,20412
4585946,11695,34524556,943.7,44,21501
4585947,10080,34514662,899.44,78,7884
4585948,11252,34520021,970.51,43,21742
4585949,10428,34529328,211.87,79,8446
4585950,11181,34528905,215.91,64,20499
4585951,10708,34525967,348.11,83,9624
4585952,11518,34527979,986.32,63,16192
4585953,11152,34526124,889.64,66,20975
4585954,10028,34525383,909.28,8,16107
4585955,10258,34513573,550.66,23,13224
4585956,11813,34531298,624.27,94,23870
4585957,10072,34515837,847.21,13,8480
4585958,11492,34519599,656.61,36,15727
4585959,11320,34520691,567.23,28,16845
4585960,11507,34531252,752.49,94,11817
4585961,10410,34532058,700.44,76,21738
4585962,11572,34532372,591.63,57,11221
4585963,9914,34531801,825.95,66,15446
4585964,10341,34529448,993.56,16,15925
4585965,10387,34512677,98.06,74,8239
4585966,11823,34530324,429.33,53,12444
4585967,11355,34530796,93.28,40,5807
4585968,10663,34530312,975.16,12,19261
4585969,11406,34526108,279.39,28,22259
4585970,10484,34517370,585.8,79,19653
4585971,10821,34525037,609.3,88,8191
4585972,10165,34520758,573.7,10,18927
4585973,10410,34531531,941.7,99,15274
4585974,10980,34528114,357.29,90,20003
4585975,11802,34530187,301.47,80,21214
4585976,10036,34532058,55.37,26,21738
4585977,11491,34522772,463.74,21,21067
4585978,9998,34527119,929.42,17,17098
